seccion_censal;cod_pos;cod_ine
0801502012;08917;08015
0801502013;08917;08015
0801502015;08917;08015
0801503001;08912;08015
0801503001;08918;08015
0801503003;08912;08015
0801503004;08912;08015
0801503005;08912;08015
0801503006;08912;08015
0801503007;08912;08015
0801503008;08912;08015
0801503008;08914;08015
0801503009;08912;08015
0801503010;08918;08015
0801503011;08912;08015
0801503013;08912;08015
0801503014;08912;08015
0801504001;08917;08015
0801504002;08915;08015
0801504003;08915;08015
0801504004;08915;08015
0801504005;08915;08015
0801504006;08915;08015
0801504006;08916;08015
0801504007;08915;08015
0801504008;08915;08015
0801504009;08915;08015
0801504010;08915;08015
0801504011;08915;08015
0801504012;08915;08015
0801504013;08915;08015
0801504014;08917;08015
0801504014;08915;08015
0801504015;08917;08015
0801504016;08915;08015
0801504016;08917;08015
0801505001;08911;08015
0801505002;08911;08015
0801505003;08911;08015
0801505003;08915;08015
0801505004;08911;08015
0801505005;08911;08015
0801505006;08911;08015
0801505007;08911;08015
0801506001;08916;08015
0801506002;08916;08015
0801506002;08915;08015
0801506003;08915;08015
0801506004;08915;08015
0801506005;08915;08015
0801506006;08915;08015
0801507001;08914;08015
0801507002;08912;08015
0801507003;08912;08015
0801507004;08912;08015
0801507005;08914;08015
0801507006;08912;08015
0801507007;08914;08015
0801507008;08914;08015
0801507009;08914;08015
0801507009;08917;08015
0801507010;08914;08015
0801507010;08917;08015
0801507011;08917;08015
0801507013;08914;08015
0801507014;08917;08015
0801507015;08917;08015
0801507017;08917;08015
0801507017;08914;08015
0801507018;08917;08015
0801507020;08914;08015
0801507021;08914;08015
0801507021;08918;08015
0801507022;08912;08015
0801507023;08912;08015
0801507024;08912;08015
0801507028;08914;08015
0801507029;08917;08015
0801507030;08917;08015
0801507031;08917;08015
0801508001;08917;08015
0801508002;08917;08015
0801508003;08917;08015
0801508004;08917;08015
0801508005;08917;08015
0801508006;08917;08015
0801508007;08917;08015
0801508008;08917;08015
0801508009;08917;08015
0801508011;08917;08015
0801508012;08917;08015
0801508013;08917;08015
0801509001;08918;08015
0801509002;08918;08015
0801509003;08918;08015
0801509004;08918;08015
0801509005;08918;08015
0801509006;08918;08015
0801509008;08918;08015
0801509009;08918;08015
0801509010;08918;08015
0801509011;08918;08015
0801509012;08918;08015
0801509013;08914;08015
0801509014;08913;08015
0801509015;08913;08015
0801509016;08913;08015
0801509016;08914;08015
0801509017;08914;08015
0801509018;08913;08015
0801509018;08914;08015
0801509019;08913;08015
0801509020;08913;08015
0801509021;08913;08015
0801509022;08913;08015
0801509023;08913;08015
0801509024;08914;08015
0801509025;08913;08015
0801509026;08913;08015
0801509027;08913;08015
0801509028;08913;08015
0801509030;08918;08015
0801509031;08914;08015
0801509032;08914;08015
0801509033;08913;08015
0801509034;08913;08015
0801509035;08914;08015
0801509035;08913;08015
0801509036;08914;08015
0801509036;08913;08015
0801509037;08914;08015
0801509038;08918;08015
0801509042;08918;08015
0801509043;08914;08015
0801509044;08914;08015
0801509045;08914;08015
0801509047;08914;08015
0801509049;08913;08015
0801509052;08914;08015
0801509053;08913;08015
0801509054;08913;08015
0801509054;08914;08015
0801509057;08913;08015
0801509058;08913;08015
0801509059;08918;08015
0801601001;08695;08016
0801701001;08550;08017
0801701002;08550;08017
0801801001;08660;08018
0801801002;08660;08018
0801801003;08660;08018
0801901001;08001;08019
0801901001;08002;08019
0801901001;08038;08019
0801901002;08001;08019
0801901002;08002;08019
0801901003;08001;08019
0801901004;08001;08019
0801901005;08001;08019
0801901005;08002;08019
0801901006;08001;08019
0801901006;08002;08019
0801901007;08001;08019
0801901008;08001;08019
0801901009;08001;08019
0801901010;08001;08019
0801901011;08001;08019
0801901012;08001;08019
0801901013;08001;08019
0801901014;08001;08019
0801901015;08001;08019
0801901016;08001;08019
0801901017;08001;08019
0801901018;08001;08019
0801901019;08002;08019
0801901019;08001;08019
0801901020;08001;08019
0801901020;08002;08019
0801901021;08002;08019
0801901021;08001;08019
0801901021;08007;08019
0801901022;08002;08019
0801901023;08002;08019
0801901023;08003;08019
0801901025;08002;08019
0801901025;08003;08019
0801901026;08002;08019
0801901026;08003;08019
0801901027;08002;08019
0801901028;08002;08019
0801901029;08002;08019
0801901030;08002;08019
0801901030;08039;08019
0801901031;08002;08019
0801901032;08003;08019
0801901032;08039;08019
0801901033;08003;08019
0801901034;08003;08019
0801901035;08003;08019
0801901036;08003;08019
0801901036;08005;08019
0801901037;08003;08019
0801901038;08003;08019
0801901039;08003;08019
0801901040;08003;08019
0801901041;08003;08019
0801901042;08003;08019
0801901043;08003;08019
0801901043;08039;08019
0801901044;08003;08019
0801901045;08003;08019
0801901046;08003;08019
0801901047;08003;08019
0801901048;08003;08019
0801901049;08003;08019
0801901050;08003;08019
0801901051;08003;08019
0801901052;08003;08019
0801901052;08010;08019
0801901053;08003;08019
0801901054;08003;08019
0801901055;08018;08019
0801901055;08003;08019
0801902001;08010;08019
0801902001;08013;08019
0801902001;08018;08019
0801902002;08013;08019
0801902002;08018;08019
0801902003;08013;08019
0801902004;08013;08019
0801902005;08013;08019
0801902006;08010;08019
0801902006;08013;08019
0801902007;08013;08019
0801902007;08010;08019
0801902008;08013;08019
0801902009;08013;08019
0801902010;08013;08019
0801902011;08013;08019
0801902012;08013;08019
0801902013;08013;08019
0801902014;08013;08019
0801902015;08013;08019
0801902016;08013;08019
0801902017;08013;08019
0801902018;08013;08019
0801902019;08013;08019
0801902020;08013;08019
0801902021;08013;08019
0801902022;08013;08019
0801902023;08013;08019
0801902024;08013;08019
0801902025;08013;08019
0801902026;08013;08019
0801902027;08013;08019
0801902027;08025;08019
0801902028;08013;08019
0801902029;08013;08019
0801902030;08013;08019
0801902031;08013;08019
0801902032;08013;08019
0801902032;08025;08019
0801902033;08025;08019
0801902034;08025;08019
0801902035;08025;08019
0801902036;08025;08019
0801902037;08025;08019
0801902038;08025;08019
0801902039;08025;08019
0801902040;08025;08019
0801902041;08025;08019
0801902042;08025;08019
0801902043;08025;08019
0801902044;08025;08019
0801902045;08025;08019
0801902046;08025;08019
0801902047;08025;08019
0801902048;08025;08019
0801902049;08025;08019
0801902049;08013;08019
0801902050;08013;08019
0801902051;08013;08019
0801902052;08013;08019
0801902053;08013;08019
0801902053;08025;08019
0801902054;08025;08019
0801902055;08025;08019
0801902055;08037;08019
0801902056;08013;08019
0801902056;08037;08019
0801902056;08025;08019
0801902057;08037;08019
0801902058;08037;08019
0801902059;08037;08019
0801902060;08037;08019
0801902061;08009;08019
0801902061;08013;08019
0801902062;08009;08019
0801902062;08037;08019
0801902063;08037;08019
0801902064;08009;08019
0801902064;08037;08019
0801902065;08009;08019
0801902066;08009;08019
0801902066;08013;08019
0801902067;08013;08019
0801902067;08009;08019
0801902068;08013;08019
0801902068;08009;08019
0801902068;08010;08019
0801902069;08009;08019
0801902069;08010;08019
0801902070;08009;08019
0801902071;08009;08019
0801902072;08009;08019
0801902072;08010;08019
0801902073;08010;08019
0801902074;08010;08019
0801902075;08010;08019
0801902076;08010;08019
0801902077;08007;08019
0801902077;08010;08019
0801902077;08001;08019
0801902077;08002;08019
0801902078;08007;08019
0801902078;08009;08019
0801902078;08010;08019
0801902079;08007;08019
0801902080;08007;08019
0801902080;08009;08019
0801902080;08008;08019
0801902080;08037;08019
0801902081;08007;08019
0801902081;08008;08019
0801902082;08037;08019
0801902082;08008;08019
0801902083;08008;08019
0801902084;08036;08019
0801902084;08008;08019
0801902085;08036;08019
0801902085;08008;08019
0801902086;08036;08019
0801902087;08036;08019
0801902088;08036;08019
0801902088;08008;08019
0801902089;08011;08019
0801902089;08036;08019
0801902089;08008;08019
0801902089;08007;08019
0801902090;08007;08019
0801902090;08011;08019
0801902091;08007;08019
0801902091;08011;08019
0801902092;08011;08019
0801902093;08011;08019
0801902094;08011;08019
0801902095;08011;08019
0801902096;08011;08019
0801902097;08011;08019
0801902098;08011;08019
0801902098;08036;08019
0801902099;08011;08019
0801902099;08036;08019
0801902100;08036;08019
0801902100;08011;08019
0801902101;08036;08019
0801902102;08036;08019
0801902103;08036;08019
0801902104;08036;08019
0801902105;08036;08019
0801902106;08036;08019
0801902107;08036;08019
0801902108;08036;08019
0801902109;08029;08019
0801902109;08036;08019
0801902110;08029;08019
0801902110;08036;08019
0801902111;08029;08019
0801902112;08029;08019
0801902113;08029;08019
0801902114;08029;08019
0801902115;08029;08019
0801902116;08029;08019
0801902117;08029;08019
0801902117;08036;08019
0801902118;08029;08019
0801902118;08036;08019
0801902119;08029;08019
0801902120;08029;08019
0801902121;08029;08019
0801902122;08029;08019
0801902123;08029;08019
0801902124;08029;08019
0801902125;08029;08019
0801902126;08029;08019
0801902127;08029;08019
0801902128;08029;08019
0801902129;08029;08019
0801902130;08015;08019
0801902131;08015;08019
0801902132;08015;08019
0801902133;08015;08019
0801902134;08015;08019
0801902135;08015;08019
0801902136;08015;08019
0801902137;08015;08019
0801902138;08015;08019
0801902139;08011;08019
0801902139;08015;08019
0801902140;08015;08019
0801902141;08015;08019
0801902142;08015;08019
0801902143;08015;08019
0801902143;08011;08019
0801902144;08015;08019
0801902144;08011;08019
0801902145;08015;08019
0801902146;08015;08019
0801902147;08015;08019
0801902148;08015;08019
0801902149;08015;08019
0801902150;08015;08019
0801902151;08015;08019
0801902152;08015;08019
0801902153;08015;08019
0801902154;08015;08019
0801902155;08015;08019
0801902156;08015;08019
0801902157;08015;08019
0801902158;08015;08019
0801902159;08015;08019
0801902160;08015;08019
0801902160;08011;08019
0801902161;08015;08019
0801902162;08015;08019
0801902162;08011;08019
0801902163;08011;08019
0801902164;08011;08019
0801902164;08007;08019
0801902165;08011;08019
0801902166;08011;08019
0801902166;08015;08019
0801902167;08015;08019
0801902168;08015;08019
0801902168;08011;08019
0801902169;08015;08019
0801902170;08015;08019
0801902171;08015;08019
0801902172;08015;08019
0801902173;08015;08019
0801903001;08004;08019
0801903002;08004;08019
0801903003;08004;08019
0801903004;08004;08019
0801903005;08004;08019
0801903006;08004;08019
0801903007;08004;08019
0801903008;08004;08019
0801903009;08004;08019
0801903010;08004;08019
0801903011;08004;08019
0801903012;08004;08019
0801903013;08004;08019
0801903014;08004;08019
0801903015;08004;08019
0801903016;08004;08019
0801903017;08004;08019
0801903018;08004;08019
0801903019;08004;08019
0801903020;08004;08019
0801903020;08038;08019
0801903021;08004;08019
0801903022;08004;08019
0801903022;08038;08019
0801903023;08004;08019
0801903024;08004;08019
0801903024;08038;08019
0801903025;08038;08019
0801903025;08040;08019
0801903026;08038;08019
0801903027;08038;08019
0801903028;08038;08019
0801903029;08038;08019
0801903030;08038;08019
0801903031;08038;08019
0801903032;08038;08019
0801903033;08038;08019
0801903034;08038;08019
0801903035;08038;08019
0801903036;08038;08019
0801903037;08038;08019
0801903038;08038;08019
0801903039;08038;08019
0801903040;08004;08019
0801903040;08038;08019
0801903041;08004;08019
0801903042;08004;08019
0801903043;08004;08019
0801903044;08004;08019
0801903045;08004;08019
0801903046;08004;08019
0801903047;08014;08019
0801903048;08014;08019
0801903049;08014;08019
0801903050;08014;08019
0801903051;08014;08019
0801903052;08014;08019
0801903053;08014;08019
0801903054;08014;08019
0801903055;08014;08019
0801903056;08014;08019
0801903057;08014;08019
0801903058;08014;08019
0801903059;08014;08019
0801903060;08014;08019
0801903061;08014;08019
0801903062;08014;08019
0801903063;08014;08019
0801903064;08014;08019
0801903065;08014;08019
0801903066;08014;08019
0801903067;08014;08019
0801903068;08014;08019
0801903069;08014;08019
0801903070;08028;08019
0801903071;08028;08019
0801903072;08028;08019
0801903073;08028;08019
0801903074;08028;08019
0801903075;08028;08019
0801903076;08028;08019
0801903077;08028;08019
0801903078;08028;08019
0801903079;08028;08019
0801903080;08028;08019
0801903081;08028;08019
0801903082;08028;08019
0801903083;08028;08019
0801903084;08028;08019
0801903085;08028;08019
0801903086;08028;08019
0801903087;08028;08019
0801903088;08028;08019
0801903089;08028;08019
0801903090;08028;08019
0801903091;08028;08019
0801903092;08028;08019
0801903093;08028;08019
0801903094;08028;08019
0801903095;08028;08019
0801903096;08028;08019
0801903097;08028;08019
0801903098;08014;08019
0801903099;08014;08019
0801903100;08014;08019
0801903101;08014;08019
0801903102;08014;08019
0801903103;08014;08019
0801903104;08014;08019
0801903105;08014;08019
0801903106;08014;08019
0801903107;08014;08019
0801903107;08029;08019
0801903108;08014;08019
0801903108;08028;08019
0801903109;08014;08019
0801903109;08028;08019
0801903110;08014;08019
0801903110;08028;08019
0801903111;08014;08019
0801903111;08029;08019
0801903112;08014;08019
0801903112;08029;08019
0801903113;08029;08019
0801903114;08029;08019
0801903211;08038;08019
0801903212;08038;08019
0801903213;08038;08019
0801904001;08029;08019
0801904002;08014;08019
0801904002;08029;08019
0801904003;08029;08019
0801904004;08014;08019
0801904004;08029;08019
0801904005;08014;08019
0801904006;08014;08019
0801904006;08028;08019
0801904007;08014;08019
0801904007;08028;08019
0801904008;08014;08019
0801904008;08028;08019
0801904009;08014;08019
0801904009;08028;08019
0801904010;08014;08019
0801904010;08028;08019
0801904011;08029;08019
0801904011;08014;08019
0801904012;08029;08019
0801904013;08029;08019
0801904014;08029;08019
0801904015;08029;08019
0801904016;08029;08019
0801904017;08029;08019
0801904018;08029;08019
0801904019;08029;08019
0801904020;08029;08019
0801904021;08029;08019
0801904022;08029;08019
0801904023;08017;08019
0801904023;08034;08019
0801904024;08017;08019
0801904024;08034;08019
0801904025;08014;08019
0801904025;08029;08019
0801904026;08014;08019
0801904026;08028;08019
0801904027;08014;08019
0801904027;08028;08019
0801904027;08029;08019
0801904028;08028;08019
0801904029;08028;08019
0801904030;08028;08019
0801904031;08028;08019
0801904032;08028;08019
0801904033;08028;08019
0801904034;08028;08019
0801904035;08028;08019
0801904036;08028;08019
0801904037;08028;08019
0801904038;08028;08019
0801904039;08028;08019
0801904040;08028;08019
0801904041;08028;08019
0801904042;08028;08019
0801904043;08028;08019
0801904044;08028;08019
0801904045;08028;08019
0801904046;08028;08019
0801904047;08028;08019
0801904048;08028;08019
0801904049;08028;08019
0801904050;08034;08019
0801904051;08034;08019
0801904052;08034;08019
0801904053;08034;08019
0801904054;08034;08019
0801904055;08034;08019
0801904056;08034;08019
0801904056;08017;08019
0801904084;08028;08019
0801905001;08017;08019
0801905002;08017;08019
0801905002;08035;08019
0801905003;08017;08019
0801905004;08017;08019
0801905005;08017;08019
0801905005;08034;08019
0801905006;08034;08019
0801905007;08017;08019
0801905007;08034;08019
0801905008;08017;08019
0801905009;08034;08019
0801905009;08017;08019
0801905010;08034;08019
0801905010;08017;08019
0801905011;08017;08019
0801905012;08017;08019
0801905012;08034;08019
0801905013;08034;08019
0801905013;08017;08019
0801905014;08034;08019
0801905015;08034;08019
0801905016;08034;08019
0801905016;08017;08019
0801905017;08034;08019
0801905018;08034;08019
0801905019;08034;08019
0801905019;08017;08019
0801905020;08017;08019
0801905021;08017;08019
0801905022;08017;08019
0801905023;08017;08019
0801905024;08017;08019
0801905025;08017;08019
0801905025;08022;08019
0801905026;08017;08019
